Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3202dac8153e1dd4e04df87adf4f0f604f64f94ee2e3d3a44226fa1f4038a3a6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.187315,51.43572,On or near SIWARD ROAD,E01004492,Wandsworth 031C,Investigation complete; no suspect identified
2d4535a02310c69ee246b090d87562d980e360e845d95f2d3a366c0a76e565c5,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.167849,51.427432,On or near Supermarket,E01004525,Wandsworth 035A,Investigation complete; no suspect identified
2d4535a02310c69ee246b090d87562d980e360e845d95f2d3a366c0a76e565c5,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.167849,51.427432,On or near Supermarket,E01004525,Wandsworth 035A,Investigation complete; no suspect identified
94a13bad37646a15cae6659cad16e51ce13b5a838976c9e3134cc1939e815090,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.157324,51.38296,On or near LONDON ROAD,E01004186,Sutton 004D,Investigation complete; no suspect identified
52611a3e765097af25cf3c4b0f1a19f9fec70b26551c8155d93a79629084b305,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.180807,51.471229,On or near NORTHEND ROAD,E01000367,Bexley 010A,Investigation complete; no suspect identified
78cff9a6a9d62314866afa54657281a3a327f26930542f6094bbeb7179494707,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.109579,51.467299,On or near EAST ROAD,E01000401,Bexley 013A,Investigation complete; no suspect identified
a330e85263b169e1df9458eaf8d064d55c5d677ca76e16751ff597161430feaf,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.080236,51.413215,On or near THE DELL,E01001138,Croydon 001B,Investigation complete; no suspect identified
cee947d882a840a06afa5021e59e9c94331d4287a0cf95dfdc47307e060ad5c8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.029033,51.366564,On or near FIR TREE GARDENS,E01001130,Croydon 025C,Investigation complete; no suspect identified
8bd259760b1b2e637a8bee6fdd1677b89eb118ed4ecc2dfc982451acf63f02e2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.081182,51.417061,On or near BELVEDERE ROAD,E01001137,Croydon 001A,Investigation complete; no suspect identified
cb9e5a3371a910a4d768a2ddc397597e7fe7c4b520270fdd76a25308740692e9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.366656,51.463489,On or near ALICE WAY,E01002649,Hounslow 018D,Investigation complete; no suspect identified
4bf131b9fa0ba8407fa20d8e1ceb6fb2ea9648fdd94c104efae0dbbc6dc81920,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.023441,51.446569,On or near SIMNEL ROAD,E01001660,Greenwich 029D,Investigation complete; no suspect identified
cbf0908273e6141cd9de8fb49b2f2d0cf7476dd12bb74543f793011dcac35bf5,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.031335,51.394634,On or near MERLIN GROVE,E01000777,Bromley 024D,Investigation complete; no suspect identified
a5754405229d6601b11d36c75dfb85b244e4b1deac54ffbd026ea63e9d3f16d1,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.015411,51.468231,On or near CONINGTON ROAD,E01001638,Greenwich 038A,Investigation complete; no suspect identified
e1d89903e8f10020097ed30cbf3bb3f92c02b4339a0b21dbb8e7e8f3e5f5f566,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.003855,51.426528,On or near CINDERFORD WAY,E01003239,Lewisham 037D,Investigation complete; no suspect identified
838628cb91c018e00d13dbdc76e87d77bfb6c1dcc299bed87792ba9f7a9960aa,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.004554,51.434942,On or near EVANS ROAD,E01003347,Lewisham 030A,Investigation complete; no suspect identified
c9aa4091a498cefe14b261ce5f13d9571e900c184f6a9e7edd809a98b79ba988,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.035228,51.578959,On or near LYNMOUTH ROAD,E01004446,Waltham Forest 017E,Investigation complete; no suspect identified
e6fd7ac2ab4b5476b4bcb82c2a65d600a231ab1601e5183889f93af72c920f12,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.10816,51.498928,On or near GERRIDGE STREET,E01032584,Southwark 034E,Suspect charged
e6fd7ac2ab4b5476b4bcb82c2a65d600a231ab1601e5183889f93af72c920f12,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.10816,51.498928,On or near GERRIDGE STREET,E01032584,Southwark 034E,Suspect charged
e979d6fb2fc07c19964dae121cfdc5df7c93a45ca543232feae4496f67d5e74e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.098957,51.497475,On or near NEWINGTON CAUSEWAY,E01003927,Southwark 002A,Investigation complete; no suspect identified
ed5c46ba0ebec834883f599e4c78c8001297185e0afa4f848f6f74d6229d5724,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.260533,51.52277,On or near Supermarket,E01001238,Ealing 015B,Investigation complete; no suspect identified
324c5a862274fb111b74c49b30abccc2d8e0eea1d73623c17c23b114fd8ec250,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.302548,51.507756,On or near THE PARK,E01001230,Ealing 031B,Investigation complete; no suspect identified
8dbdc1fead2d95bd36f4e9993a7c83a23de3f331de3edbf768872cfe413811e5,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.366525,51.537674,On or near OLD BRIDGE CLOSE,E01001262,Ealing 010C,Investigation complete; no suspect identified
baea5aa80e1dace832a30f71bab1ad6d8283620febf122328cf62365596a9447,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.382467,51.50162,On or near KING STREET,E01001333,Ealing 038A,Investigation complete; no suspect identified
fcd10d2b9af628eee78de0832b6390c7d20194f19df5c5308660765a4f77a6e7,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.162394,51.637671,On or near LOVELACE ROAD,E01000175,Barnet 006E,Investigation complete; no suspect identified
cc631f35ac549b01cb325a4e6faf8618013a2b168b26a9fce42e50d978d101d2,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.15154,51.514988,On or near Nightclub,E01004714,Westminster 011B,Investigation complete; no suspect identified
62d5938062a131aac46d2206d1a73d898a310554c06da1e21206df0c9b69b735,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.1692,51.524581,On or near BOLDERO PLACE,E01033602,Westminster 009H,Investigation complete; no suspect identified
c9dcc441f366ade5534cd9d62cc901eb40caf424094c772f8f7d6833db2fde5b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.181618,51.515359,On or near GLOUCESTER MEWS WEST,E01004697,Westminster 016D,Investigation complete; no suspect identified
04e609c3093694a2ceb3db6f743053f277611e095d398ce76e0b176cdec91ebd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.202286,51.527799,On or near RIVERTON CLOSE,E01004678,Westminster 005D,Investigation complete; no suspect identified
ec8aa94c51970711fab447cad1d82086a6e57385348269266190aa78a2d7380a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.131908,51.495307,On or near ARNEWAY STREET,E01004733,Westminster 020C,Investigation complete; no suspect identified
e77edf3ed5ccbfe5c6a0ff49c313073bd24821bd01ef663480a51e42ef9f8037,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.099403,51.632073,On or near COMPTON ROAD,E01001564,Enfield 022B,Investigation complete; no suspect identified
f6601d39036dbcc26c08231a29b74cbe51f9b05985330ea96a49d5df4dff01cd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.099403,51.632073,On or near COMPTON ROAD,E01001564,Enfield 022B,Investigation complete; no suspect identified
eb9ab1d1645deeba8db9002532897477a96240a591934ea26232a32614a5c9d4,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.032456,51.671831,On or near THE GENERALS WALK,E01001447,Enfield 003C,Investigation complete; no suspect identified
28b0abc61320f14bc5f56fe5104ef54577545ce3879e9213baf912fe5f1e944e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.136545,51.642865,On or near ADDISON AVENUE,E01001420,Enfield 020B,Investigation complete; no suspect identified
a0febecf7952b2132491f0c6bb695a729fce2fa73d4860ceedd8381bad189577,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.147732,51.562542,On or near Parking Area,E01000114,Barking and Dagenham 004E,Investigation complete; no suspect identified
b7f0ba60c348385975ffd7c63e06b65e353bfdcb6c13e1c08837a62795bd8796,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.135071,51.581154,On or near Pedestrian Subway,E01000029,Barking and Dagenham 001C,Investigation complete; no suspect identified
f976c6b03228e10c461819b41c48c0187ddfb5a9ad916fb0dca0b93ee9ddec81,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.009833,51.574835,On or near ST HELIERS ROAD,E01004364,Waltham Forest 019B,Investigation complete; no suspect identified
528b7358b5f04179112951604a7ab4bd96e71a39f1f248e943145beed7c8c98d,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.010328,51.575068,On or near WILLIAM STREET,E01004365,Waltham Forest 020A,Investigation complete; no suspect identified
99f005498d93d6ff60dde46dc2ea65a7ddd88502f7f2e3fd2856e19e0642e21b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.069417,51.565066,On or near ALKHAM ROAD,E01001723,Hackney 006A,Investigation complete; no suspect identified
c2502c63e27e372d6a10c8845d09128c64f065854104df3c52183f771d44510c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.051944,51.550209,On or near ROWE LANE,E01001735,Hackney 019D,Investigation complete; no suspect identified
c4856dbac41d7d2208026784639999313396f5572a5cbe2d23709b5ad3a63704,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.095234,51.563591,On or near DIGBY CRESCENT,E01001720,Hackney 007F,Investigation complete; no suspect identified
d437b9bd33be6f0d4aa4cba7458779146b9b77234111295ee50caaf8fdff3826,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.080524,51.565473,On or near PEPPIE CLOSE,E01001801,Hackney 008B,Investigation complete; no suspect identified
0014074d51033266f8da622e0a84cf7b043b5ac7a2b166a0a9cdd1e6c971ba36,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.367653,51.582291,On or near CHURCH DRIVE,E01002153,Harrow 019A,Investigation complete; no suspect identified
985596f86738fa37cc93daea0876b6dcc5a68acb4d8884fb0fc114026215d26f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.1986,51.532428,On or near CARLTON VALE,E01000551,Brent 034C,Suspect charged
419e3b88f76c95867b2e5d1cceef77bbe468cbfea893cc21d103320b71409531,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.226312,51.538362,On or near CHELMSFORD SQUARE,E01000493,Brent 030D,Investigation complete; no suspect identified
322e717c7d1ad17a7d630f0319be6f1b3e89938a86e66b5f8f3455f36c074e45,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.230905,51.535572,On or near HERBERT GARDENS,E01000530,Brent 033A,Investigation complete; no suspect identified
2adad1ba4ed38bd01957bdf7e72b26b1cfe604838d9c9cd9f8c25a03c6f60945,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.189508,51.428649,On or near Sports/Recreation Area,E01003475,Merton 001D,Investigation complete; no suspect identified
2a7d06e56f86f7327ac3ccc0bcf67618a1a67e66a5053cd1873c3b019d2bb0af,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.117349,51.479427,On or near RICHBORNE TERRACE,E01003098,Lambeth 005A,Investigation complete; no suspect identified
67e24fc940b6b406a32f02a423ff5cb68386bfddad85e7eeae1fa6e5f770b2be,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.118062,51.469807,On or near SIDNEY ROAD,E01003127,Lambeth 010E,Investigation complete; no suspect identified
e205acfb2a445bf6ebcf1aa20a31383af77641ea49931a9473549b97911f7404,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.109248,51.458371,On or near BARNWELL ROAD,E01003071,Lambeth 018D,Investigation complete; no suspect identified
d6a5b236a7788f7c57d1ef65bef858041f645f01cbe581afe23afadc40f0fbee,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.41406,51.563945,On or near BERKELEY CLOSE,E01002465,Hillingdon 009A,Investigation complete; no suspect identified
70e0f6ee5619b71b65324fbcae46a340663c7055c58f62b4889c78d97a6dad3c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.388766,51.564436,On or near MOUNT PLEASANT,E01032577,Hillingdon 033E,Investigation complete; no suspect identified
30bcedfedf352faea36eb4235aaf0da79f38ff24f2de0cec19128e1597a40d96,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.480687,51.546608,On or near Shopping Area,E01002521,Hillingdon 016C,Investigation complete; no suspect identified
e5d4355692df24ca4f3d8e93b6165b8d71a0dd445cd763e32f42d161d01190ed,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.441198,51.50951,On or near FURZEGROUND WAY,E01002405,Hillingdon 027A,Investigation complete; no suspect identified
237aa756caeb5b3b0a001251e193d2dadbab9cacaf629298047a1cf9eb513677,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.406612,51.524008,On or near SHAKESPEARE AVENUE,E01002394,Hillingdon 021A,Investigation complete; no suspect identified
f53384c9d9753522d28bfdb885972c7c111b913fdc11323397e505814f63182f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.403459,51.530089,On or near BARNHILL LANE,E01002393,Hillingdon 020B,Investigation complete; no suspect identified
c72dce9ea5e714757080083631d7a3477462c1f6b72e49bfd4d5e7afc973b6dc,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.300909,51.489442,On or near HOPE CLOSE,E01002568,Hounslow 003D,Investigation complete; no suspect identified
c72dce9ea5e714757080083631d7a3477462c1f6b72e49bfd4d5e7afc973b6dc,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.300909,51.489442,On or near HOPE CLOSE,E01002568,Hounslow 003D,Investigation complete; no suspect identified
8c023dbd59e9d39c43d86614baf8d239ba7085a88935471d7833e99e0a6e962e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.050959,51.622493,On or near BARROWFIELD CLOSE,E01001486,Enfield 025C,Investigation complete; no suspect identified
847fbe049aba3904992de9daff05fdd3f046586ad7f2ff0674e69134e317d5cf,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.192926,51.494752,On or near CROMWELL ROAD,E01002812,Kensington and Chelsea 013A,Investigation complete; no suspect identified
9277692a8cb250437febbe3f050a95209780b0ba73fa42565d646cb645b7a710,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.21845,51.518487,On or near ST HELENS GARDENS,E01002877,Kensington and Chelsea 003B,Investigation complete; no suspect identified
468052c89f20d93b9694f517964dd767232a6477779dec08283bc71cd557dddc,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.214568,51.502403,On or near ADDISON GARDENS,E01002866,Kensington and Chelsea 009B,Investigation complete; no suspect identified
c86febe19c5f7a7d94b4ac7cadf0b77b98fa6645518c58e79a39d864e9a96594,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.193202,51.491798,On or near OLD MANOR YARD,E01002847,Kensington and Chelsea 015B,Investigation complete; no suspect identified
e813390f0eea12b7908f5fb5eb2ceadcb7b1cece7a99a753530e38aa07125367,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.22131,51.517235,On or near BALLIOL ROAD,E01002876,Kensington and Chelsea 003A,Investigation complete; no suspect identified
e813390f0eea12b7908f5fb5eb2ceadcb7b1cece7a99a753530e38aa07125367,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.22131,51.517235,On or near BALLIOL ROAD,E01002876,Kensington and Chelsea 003A,Investigation complete; no suspect identified
e813390f0eea12b7908f5fb5eb2ceadcb7b1cece7a99a753530e38aa07125367,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.22131,51.517235,On or near BALLIOL ROAD,E01002876,Kensington and Chelsea 003A,Investigation complete; no suspect identified
cb94d1e109dd42ba9c93451bb8964684232a0ea92662e72100395c353fe426e0,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.199874,51.507439,On or near CAMPDEN HILL GARDENS,E01002828,Kensington and Chelsea 008E,Investigation complete; no suspect identified
dce3e17b1abb9d2c87e6c79f4e77eaaebdd7aa6fd19feba08d438aafc09571cc,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.0268,51.533732,On or near CARTER ROAD,E01003568,Newham 017A,Investigation complete; no suspect identified
f1885b2ff943e6eb223db088a28bce8b1bfb08bd6b96b33a968b782d6bcaf347,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.095707,51.555712,On or near KELROSS ROAD,E01002742,Islington 006A,Investigation complete; no suspect identified
7fdd146e8807120dd8ecdada309497735e532c1cb9914154af2e2d9c8cb537e9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.101692,51.540162,On or near FLORENCE STREET,E01002792,Islington 017E,Investigation complete; no suspect identified
c9d85150bc6ca1e5d886ab7b8d12fc8e36249028c55c20992d0f967263ebc5bb,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.172989,51.5167,On or near PRAED MEWS,E01033594,Westminster 015G,Investigation complete; no suspect identified
38949801b2e6c90bd8c8c7e988885d4b100c82a4653c7f55cc8cd79ceeba2395,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.141824,51.519627,On or near GOSFIELD STREET,E01004765,Westminster 013D,Investigation complete; no suspect identified
